conversation_id,parent_tweet_id,child_tweet_id,relationship_source,relationship_valid
conv_AppleSupport_2185405,2185405,2185404,both,True
conv_AppleSupport_2185409,2185407,2185406,both,True
conv_AppleSupport_2185409,2185408,2185407,both,True
conv_AppleSupport_2185409,2185409,2185408,both,True
conv_AppleSupport_2185411,2185411,2185410,both,True
conv_AppleSupport_2185413,2185413,2185412,both,True
conv_AppleSupport_2185417,2185415,2185414,both,True
conv_AppleSupport_2185417,2185416,2185415,both,True
conv_AppleSupport_2185417,2185417,2185416,both,True
conv_AppleSupport_2185421,2185419,2185418,both,True
conv_AppleSupport_2185421,2185420,2185419,both,True
conv_AppleSupport_2185421,2185421,2185420,both,True
conv_AppleSupport_2185424,2185424,2185422,both,True
conv_AppleSupport_2185424,2185422,2185423,both,True
conv_AppleSupport_2185428,2185426,2185425,both,True
conv_AppleSupport_2185428,2185427,2185426,both,True
conv_AppleSupport_2185428,2185428,2185427,both,True
conv_AppleSupport_2185431,2185431,2185429,both,True
conv_AppleSupport_2185431,2185429,2185430,both,True
conv_AppleSupport_2185433,2185433,2185432,both,True
conv_AppleSupport_2185436,2185436,2185434,both,True
conv_AppleSupport_2185436,2185434,2185435,both,True
conv_AppleSupport_2185436,2185435,2185437,both,True
conv_AppleSupport_2185439,2185439,2185438,both,True
conv_AppleSupport_2185443,2185441,2185440,both,True
conv_AppleSupport_2185443,2185442,2185441,both,True
conv_AppleSupport_2185443,2185443,2185442,both,True
conv_AppleSupport_2185445,2185445,2185444,both,True
conv_AppleSupport_2185447,2185447,2185446,both,True
conv_AppleSupport_2185453,2185449,2185448,both,True
conv_AppleSupport_2185453,2185450,2185449,both,True
conv_AppleSupport_2185453,2185451,2185450,both,True
conv_AppleSupport_2185453,2185452,2185451,both,True
conv_AppleSupport_2185453,2185453,2185452,both,True
conv_AppleSupport_2185455,2185455,2185454,both,True
conv_AppleSupport_2185457,2185457,2185456,both,True
conv_AppleSupport_2185459,2185459,2185458,both,True
conv_AppleSupport_2185461,2185461,2185460,both,True
conv_AppleSupport_2185463,2185463,2185462,both,True
conv_AppleSupport_2185466,2185466,2185465,both,True
conv_AppleSupport_2185468,2185468,2185467,both,True
conv_AppleSupport_2185471,2185471,2185469,both,True
conv_AppleSupport_2185471,2185469,2185470,both,True
conv_AppleSupport_2185471,2185470,2185472,both,True
conv_AppleSupport_2185477,2185474,2185473,both,True
conv_AppleSupport_2185477,2185475,2185474,both,True
conv_AppleSupport_2185477,2185476,2185475,both,True
conv_AppleSupport_2185477,2185477,2185476,both,True
conv_AppleSupport_2185480,2185480,2185478,both,True
conv_AppleSupport_2185480,2185478,2185479,both,True
conv_AppleSupport_2185482,2185482,2185481,both,True
conv_AppleSupport_2185490,2185485,2185483,both,True
conv_AppleSupport_2185490,2185489,2185485,both,True
conv_AppleSupport_2185490,2185483,2185484,both,True
conv_AppleSupport_2185490,2185490,2185489,both,True
conv_AppleSupport_2185490,2185484,2185486,both,True
conv_AppleSupport_2185490,2185486,2185487,both,True
conv_AppleSupport_2185490,2185487,2185488,both,True
conv_AppleSupport_2185492,2185492,2185491,both,True
conv_AppleSupport_2185496,2185494,2185493,both,True
conv_AppleSupport_2185496,2185495,2185494,both,True
conv_AppleSupport_2185496,2185496,2185495,both,True
conv_AppleSupport_2185498,2185498,2185497,both,True
conv_AppleSupport_2185500,2185500,2185499,both,True
conv_AppleSupport_2185502,2185502,2185501,both,True
conv_AppleSupport_2185504,2185504,2185503,both,True
conv_AppleSupport_2185506,2185506,2185505,both,True
conv_AppleSupport_2185508,2185508,2185507,both,True
conv_AppleSupport_2185512,2185510,2185509,both,True
conv_AppleSupport_2185512,2185511,2185510,both,True
conv_AppleSupport_2185512,2185512,2185511,both,True
conv_AppleSupport_2185514,2185514,2185513,both,True
conv_AppleSupport_2185516,2185516,2185515,both,True
conv_AppleSupport_2185518,2185518,2185517,both,True
conv_AppleSupport_2185520,2185520,2185519,both,True
conv_AppleSupport_2185522,2185522,2185521,both,True
conv_AppleSupport_2185524,2185524,2185523,both,True
conv_AppleSupport_2185526,2185526,2185525,both,True
conv_AppleSupport_2185528,2185528,2185527,both,True
conv_AppleSupport_2185530,2185530,2185529,both,True
conv_AppleSupport_2185533,2185532,2185531,both,True
conv_AppleSupport_2185533,2185533,2185532,both,True
conv_AppleSupport_2185535,2185535,2185534,both,True
conv_AppleSupport_2185538,2185537,2185536,both,True
conv_AppleSupport_2185538,2185538,2185537,both,True
conv_AppleSupport_2185542,2185540,2185539,both,True
conv_AppleSupport_2185542,2185541,2185540,both,True
conv_AppleSupport_2185542,2185542,2185541,both,True
conv_AppleSupport_2185545,2185544,2185543,both,True
conv_AppleSupport_2185545,2185545,2185544,both,True
conv_AppleSupport_2185547,2185547,2185546,both,True
conv_AppleSupport_2185549,2185549,2185548,both,True
conv_AppleSupport_2185552,2185552,2185550,both,True
conv_AppleSupport_2185552,2185550,2185551,both,True
conv_AppleSupport_2185552,2185551,2185553,both,True
conv_AppleSupport_2185555,2185555,2185554,both,True
conv_AppleSupport_2185557,2185557,2185556,both,True
conv_AppleSupport_2185559,2185559,2185558,both,True
conv_AppleSupport_2185562,2185562,2185560,both,True
conv_AppleSupport_2185562,2185560,2185561,both,True
conv_AppleSupport_2185564,2185564,2185563,both,True
conv_AppleSupport_2186209,2186209,2186207,both,True
conv_AppleSupport_2186209,2186207,2186208,both,True
conv_AppleSupport_2186212,2186212,2186210,both,True
conv_AppleSupport_2186212,2186210,2186211,both,True
conv_AppleSupport_2186215,2186215,2186213,both,True
conv_AppleSupport_2186215,2186213,2186214,both,True
conv_AppleSupport_2186220,2186218,2186216,both,True
conv_AppleSupport_2186220,2186219,2186218,both,True
conv_AppleSupport_2186220,2186216,2186217,both,True
conv_AppleSupport_2186220,2186220,2186219,both,True
conv_AppleSupport_2186227,2186225,2186223,both,True
conv_AppleSupport_2186227,2186226,2186225,both,True
conv_AppleSupport_2186227,2186223,2186224,both,True
conv_AppleSupport_2186227,2186227,2186226,both,True
conv_AppleSupport_2186239,2186239,2186237,both,True
conv_AppleSupport_2186239,2186237,2186238,both,True
conv_AppleSupport_2186242,2186242,2186240,both,True
conv_AppleSupport_2186242,2186240,2186241,both,True
conv_AppleSupport_2186325,2186325,2186323,both,True
conv_AppleSupport_2186325,2186323,2186324,both,True
conv_AppleSupport_2186325,2186324,2186326,both,True
conv_AppleSupport_2186331,2186331,2186329,both,True
conv_AppleSupport_2186331,2186329,2186330,both,True
conv_AppleSupport_2186331,2186330,2186332,both,True
conv_AppleSupport_2186331,2186332,2186333,both,True
conv_AppleSupport_2186331,2186333,2186334,both,True
conv_AppleSupport_2186450,2186450,2186448,both,True
conv_AppleSupport_2186450,2186448,2186449,both,True
conv_AppleSupport_2187660,2187660,2187656,both,True
conv_AppleSupport_2187660,2187656,2187657,both,True
conv_AppleSupport_2187660,2187656,2187658,both,True
conv_AppleSupport_2187660,2187656,2187659,both,True
conv_AppleSupport_2187660,2187659,2187661,both,True
conv_AppleSupport_2187660,2187661,2187662,both,True
conv_AppleSupport_2187664,2187664,2187663,both,True
conv_AppleSupport_2187666,2187666,2187665,both,True
conv_AppleSupport_2187669,2187669,2187667,both,True
conv_AppleSupport_2187669,2187667,2187668,both,True
conv_AppleSupport_2187669,2187668,2187670,both,True
conv_AppleSupport_2187673,2187673,2187672,both,True
conv_AppleSupport_2187675,2187675,2187674,both,True
conv_AppleSupport_2187678,2187678,2187676,both,True
conv_AppleSupport_2187678,2187676,2187677,both,True
conv_AppleSupport_2187678,2187677,2187679,both,True
conv_AppleSupport_2187678,2187677,2187680,both,True
conv_AppleSupport_2187678,2187680,2187681,both,True
conv_AppleSupport_2187678,2187681,2187682,both,True
conv_AppleSupport_2187684,2187684,2187683,both,True
conv_AppleSupport_2187686,2187686,2187685,both,True
conv_AppleSupport_2187688,2187688,2187687,both,True
conv_AppleSupport_2187692,2187692,2187689,both,True
conv_AppleSupport_2187692,2187689,2187690,both,True
conv_AppleSupport_2187692,2187689,2187691,both,True
conv_AppleSupport_2187692,2187690,2187693,both,True
conv_AppleSupport_2187692,2187693,2187694,both,True
conv_AppleSupport_2187692,2187693,2187695,both,True
conv_AppleSupport_2187692,2187695,2187696,both,True
conv_AppleSupport_2187692,2187696,2187697,both,True
conv_AppleSupport_2187699,2187699,2187698,both,True
conv_AppleSupport_2187731,2187731,2187729,both,True
conv_AppleSupport_2187731,2187729,2187730,both,True
conv_AppleSupport_2187731,2187730,2187732,both,True
conv_AppleSupport_2187751,2187751,2187750,both,True
conv_AppleSupport_2187834,2187834,2187833,both,True
conv_AppleSupport_2187860,2187860,2187859,both,True
conv_AppleSupport_2187867,2187867,2187866,both,True
conv_AppleSupport_2187874,2187874,2187873,both,True
conv_AppleSupport_2187881,2187881,2187879,both,True
conv_AppleSupport_2187881,2187879,2187880,both,True
conv_AppleSupport_2187881,2187880,2187882,both,True
conv_AppleSupport_2187881,2187882,2187883,both,True
conv_AppleSupport_2187881,2187883,2187884,both,True
conv_AppleSupport_2187894,2187894,2187893,both,True
conv_AppleSupport_2187909,2187909,2187908,both,True
conv_AppleSupport_2187911,2187911,2187910,both,True
conv_AppleSupport_2191146,2191146,2191144,both,True
conv_AppleSupport_2191146,2191144,2191145,both,True
conv_AppleSupport_2191146,2191145,2191147,both,True
conv_AppleSupport_2191165,2191165,2191164,both,True
conv_AppleSupport_2191171,2191171,2191166,both,True
conv_AppleSupport_2191171,2191166,2191167,both,True
conv_AppleSupport_2191171,2191166,2191168,both,True
conv_AppleSupport_2191171,2191166,2191169,both,True
conv_AppleSupport_2191171,2191166,2191170,both,True
conv_AppleSupport_2191171,2191167,2191172,both,True
conv_AppleSupport_2191171,2191169,2191175,both,True
conv_AppleSupport_2191171,2191170,2191176,both,True
conv_AppleSupport_2191171,2191172,2191173,both,True
conv_AppleSupport_2191171,2191176,2191177,both,True
conv_AppleSupport_2191171,2191173,2191174,both,True
conv_AppleSupport_2191171,2191177,2191178,both,True
conv_AppleSupport_2191181,2191181,2191179,both,True
conv_AppleSupport_2191181,2191179,2191180,both,True
conv_AppleSupport_2191181,2191180,2191182,both,True
conv_AppleSupport_2191181,2191182,2191183,both,True
conv_AppleSupport_2191181,2191183,2191184,both,True
conv_AppleSupport_2191181,2191184,2191185,both,True
conv_AppleSupport_2191187,2191187,2191186,both,True
conv_AppleSupport_2191189,2191189,2191188,both,True
conv_AppleSupport_2191191,2191191,2191190,both,True
conv_AppleSupport_2191193,2191193,2191192,both,True
conv_AppleSupport_2191195,2191195,2191194,both,True
conv_AppleSupport_2191199,2191199,2191197,both,True
conv_AppleSupport_2191199,2191197,2191198,both,True
conv_AppleSupport_2191199,2191198,2191200,both,True
conv_AppleSupport_2191220,2191220,2191219,both,True
conv_AppleSupport_2191309,2191309,2191307,both,True
conv_AppleSupport_2191309,2191307,2191308,both,True
conv_AppleSupport_2191309,2191308,2191310,both,True
conv_AppleSupport_2191318,2191318,2191316,both,True
conv_AppleSupport_2191318,2191316,2191317,both,True
conv_AppleSupport_2191318,2191317,2191319,both,True
conv_AppleSupport_2191318,2191319,2191320,both,True
conv_AppleSupport_2191318,2191320,2191321,both,True
conv_AppleSupport_2191323,2191323,2191322,both,True
conv_AppleSupport_2191328,2191328,2191327,both,True
conv_AppleSupport_2191330,2191330,2191329,both,True
conv_AppleSupport_2191332,2191332,2191331,both,True
conv_AppleSupport_2191361,2191360,2191359,both,True
conv_AppleSupport_2191361,2191361,2191360,both,True
conv_AppleSupport_2191369,2191369,2191368,both,True
conv_AppleSupport_2191391,2191391,2191389,both,True
conv_AppleSupport_2191391,2191389,2191390,both,True
conv_AppleSupport_2191391,2191390,2191392,both,True
conv_AppleSupport_2191399,2191399,2191398,both,True
conv_AppleSupport_2192616,2192616,2192615,both,True
conv_AppleSupport_2193259,2193255,2193253,both,True
conv_AppleSupport_2193259,2193256,2193255,both,True
conv_AppleSupport_2193259,2193253,2193254,both,True
conv_AppleSupport_2193259,2193257,2193256,both,True
conv_AppleSupport_2193259,2193258,2193257,both,True
conv_AppleSupport_2193259,2193259,2193258,both,True
conv_AppleSupport_2193263,2193261,2193260,both,True
conv_AppleSupport_2193263,2193262,2193261,both,True
conv_AppleSupport_2193263,2193263,2193262,both,True
conv_AppleSupport_2193266,2193266,2193264,both,True
conv_AppleSupport_2193266,2193264,2193265,both,True
conv_AppleSupport_2193266,2193266,2193272,both,True
conv_AppleSupport_2193266,2193265,2193267,both,True
conv_AppleSupport_2193266,2193272,2308728,both,True
conv_AppleSupport_2193266,2193267,2193268,both,True
conv_AppleSupport_2193266,2193268,2193269,both,True
conv_AppleSupport_2193266,2193269,2193270,both,True
conv_AppleSupport_2193266,2193270,2193271,both,True
conv_AppleSupport_2193274,2193274,2193273,both,True
conv_AppleSupport_2193276,2193276,2193275,both,True
conv_AppleSupport_2193280,2193278,2193277,both,True
conv_AppleSupport_2193280,2193279,2193278,both,True
conv_AppleSupport_2193280,2193280,2193279,both,True
conv_AppleSupport_2193282,2193282,2193281,both,True
conv_AppleSupport_2193286,2193284,2193283,both,True
conv_AppleSupport_2193286,2193285,2193284,both,True
conv_AppleSupport_2193286,2193286,2193285,both,True
conv_AppleSupport_2193288,2193288,2193287,both,True
conv_AppleSupport_2193290,2193290,2193289,both,True
conv_AppleSupport_2193292,2193292,2193291,both,True
conv_AppleSupport_2193294,2193294,2193293,both,True
conv_AppleSupport_2193298,2193296,2193295,both,True
conv_AppleSupport_2193298,2193297,2193296,both,True
conv_AppleSupport_2193298,2193298,2193297,both,True
conv_AppleSupport_2193301,2193300,2193299,both,True
conv_AppleSupport_2193301,2193301,2193300,both,True
conv_AppleSupport_2193303,2193303,2193302,both,True
conv_AppleSupport_2193305,2193305,2193304,both,True
conv_AppleSupport_2193308,2193307,2193306,both,True
conv_AppleSupport_2193308,2193308,2193307,both,True
conv_AppleSupport_2193310,2193310,2193309,both,True
conv_AppleSupport_2193312,2193312,2193311,both,True
conv_AppleSupport_2193322,2193315,2193313,both,True
conv_AppleSupport_2193322,2193321,2193315,both,True
conv_AppleSupport_2193322,2193313,2193314,both,True
conv_AppleSupport_2193322,2193322,2193321,both,True
conv_AppleSupport_2193322,2193314,2193316,both,True
conv_AppleSupport_2193322,2193316,2193317,both,True
conv_AppleSupport_2193322,2193317,2193318,both,True
conv_AppleSupport_2193322,2193318,2193319,both,True
conv_AppleSupport_2193322,2193319,2193320,both,True
conv_AppleSupport_2193333,2193325,2193323,both,True
conv_AppleSupport_2193333,2193326,2193325,both,True
conv_AppleSupport_2193333,2193323,2193324,both,True
conv_AppleSupport_2193333,2193327,2193326,both,True
conv_AppleSupport_2193333,2193328,2193327,both,True
conv_AppleSupport_2193333,2193329,2193328,both,True
conv_AppleSupport_2193333,2193330,2193329,both,True
conv_AppleSupport_2193333,2193331,2193330,both,True
conv_AppleSupport_2193333,2193332,2193331,both,True
conv_AppleSupport_2193333,2193333,2193332,both,True
conv_AppleSupport_2193335,2193335,2193334,both,True
conv_AppleSupport_2193337,2193337,2193336,both,True
conv_AppleSupport_2193339,2193339,2193338,both,True
conv_AppleSupport_2193341,2193341,2193340,both,True
conv_AppleSupport_2193343,2193343,2193342,both,True
conv_AppleSupport_2193345,2193345,2193344,both,True
conv_AppleSupport_2193347,2193347,2193346,both,True
conv_AppleSupport_2193349,2193349,2193348,both,True
conv_AppleSupport_2193351,2193351,2193350,both,True
conv_AppleSupport_2193353,2193353,2193352,both,True
conv_AppleSupport_2193355,2193355,2193354,both,True
conv_AppleSupport_2193357,2193357,2193356,both,True
conv_AppleSupport_2193359,2193359,2193358,both,True
conv_AppleSupport_2193361,2193361,2193360,both,True
conv_AppleSupport_2193363,2193363,2193362,both,True
conv_AppleSupport_2193365,2193365,2193364,both,True
conv_AppleSupport_2193367,2193367,2193366,both,True
conv_AppleSupport_2193369,2193369,2193368,both,True
conv_AppleSupport_2193371,2193371,2193370,both,True
conv_AppleSupport_2193373,2193373,2193372,both,True
conv_AppleSupport_2193376,2193375,2193374,both,True
conv_AppleSupport_2193376,2193376,2193375,both,True
conv_AppleSupport_2193380,2193378,2193377,both,True
conv_AppleSupport_2193380,2193379,2193378,both,True
conv_AppleSupport_2193380,2193380,2193379,both,True
conv_AppleSupport_2193386,2193382,2193381,both,True
conv_AppleSupport_2193386,2193383,2193382,both,True
conv_AppleSupport_2193386,2193384,2193383,both,True
conv_AppleSupport_2193386,2193385,2193384,both,True
conv_AppleSupport_2193386,2193386,2193385,both,True
conv_AppleSupport_2193388,2193388,2193387,both,True
conv_AppleSupport_2193390,2193390,2193389,both,True
conv_AppleSupport_2193392,2193392,2193391,both,True
conv_AppleSupport_2193396,2193394,2193393,both,True
conv_AppleSupport_2193396,2193395,2193394,both,True
conv_AppleSupport_2193396,2193396,2193395,both,True
conv_AppleSupport_2193398,2193398,2193397,both,True
conv_AppleSupport_2193400,2193400,2193399,both,True
conv_AppleSupport_2193404,2193402,2193401,both,True
conv_AppleSupport_2193404,2193403,2193402,both,True
conv_AppleSupport_2193404,2193404,2193403,both,True
conv_AppleSupport_2193406,2193406,2193405,both,True
conv_AppleSupport_2193409,2193409,2193407,both,True
conv_AppleSupport_2193409,2193407,2193408,both,True
conv_AppleSupport_2193411,2193411,2193410,both,True
conv_AppleSupport_2193413,2193413,2193412,both,True
conv_AppleSupport_2193422,2193416,2193414,both,True
conv_AppleSupport_2193422,2193418,2193416,both,True
conv_AppleSupport_2193422,2193414,2193415,both,True
conv_AppleSupport_2193422,2193419,2193418,both,True
conv_AppleSupport_2193422,2193415,2193417,both,True
conv_AppleSupport_2193422,2193420,2193419,both,True
conv_AppleSupport_2193422,2193421,2193420,both,True
conv_AppleSupport_2193422,2193422,2193421,both,True
conv_AppleSupport_2193424,2193424,2193423,both,True
conv_AppleSupport_2193426,2193426,2193425,both,True
conv_AppleSupport_2193428,2193428,2193427,both,True
conv_AppleSupport_2193434,2193430,2193429,both,True
conv_AppleSupport_2193434,2193431,2193430,both,True
conv_AppleSupport_2193434,2193432,2193431,both,True
conv_AppleSupport_2193434,2193433,2193432,both,True
conv_AppleSupport_2193434,2193434,2193433,both,True
conv_AppleSupport_2193436,2193436,2193435,both,True
conv_AppleSupport_2193438,2193438,2193437,both,True
conv_AppleSupport_2193440,2193440,2193439,both,True
conv_AppleSupport_2193442,2193442,2193441,both,True
conv_AppleSupport_2193446,2193444,2193443,both,True
conv_AppleSupport_2193446,2193445,2193444,both,True
conv_AppleSupport_2193446,2193446,2193445,both,True
conv_AppleSupport_2193448,2193448,2193447,both,True
conv_AppleSupport_2193450,2193450,2193449,both,True
conv_AppleSupport_2193453,2193453,2193451,both,True
conv_AppleSupport_2193453,2193451,2193452,both,True
conv_AppleSupport_2193457,2193455,2193454,both,True
conv_AppleSupport_2193457,2193456,2193455,both,True
conv_AppleSupport_2193457,2193457,2193456,both,True
conv_AppleSupport_2193459,2193459,2193458,both,True
conv_AppleSupport_2193461,2193461,2193460,both,True
conv_AppleSupport_2193465,2193463,2193462,both,True
conv_AppleSupport_2193465,2193464,2193463,both,True
conv_AppleSupport_2193465,2193465,2193464,both,True
conv_AppleSupport_2193467,2193467,2193466,both,True
conv_AppleSupport_2193471,2193469,2193468,both,True
conv_AppleSupport_2193471,2193470,2193469,both,True
conv_AppleSupport_2193471,2193471,2193470,both,True
conv_AppleSupport_2193473,2193473,2193472,both,True
conv_AppleSupport_2193475,2193475,2193474,both,True
conv_AppleSupport_2193477,2193477,2193476,both,True
conv_AppleSupport_2193480,2193480,2193478,both,True
conv_AppleSupport_2193480,2193478,2193479,both,True
conv_AppleSupport_2193483,2193483,2193481,both,True
conv_AppleSupport_2193483,2193481,2193482,both,True
conv_AppleSupport_2193485,2193485,2193484,both,True
conv_AppleSupport_2193487,2193487,2193486,both,True
conv_AppleSupport_2193489,2193489,2193488,both,True
conv_AppleSupport_2193491,2193491,2193490,both,True
conv_AppleSupport_2193493,2193493,2193492,both,True
conv_AppleSupport_2193495,2193495,2193494,both,True
conv_AppleSupport_2195137,2195137,2195136,both,True
conv_AppleSupport_2195159,2195159,2195158,both,True
conv_AppleSupport_2195166,2195165,2195164,both,True
conv_AppleSupport_2195166,2195166,2195165,both,True
conv_AppleSupport_2195171,2195171,2195170,both,True
conv_AppleSupport_2195187,2195187,2195186,both,True
conv_AppleSupport_2195208,2195208,2195207,both,True
conv_AppleSupport_2195217,2195217,2195216,both,True
conv_AppleSupport_2195226,2195226,2195224,both,True
conv_AppleSupport_2195226,2195224,2195225,both,True
conv_AppleSupport_2195229,2195229,2195227,both,True
conv_AppleSupport_2195229,2195227,2195228,both,True
conv_AppleSupport_2195229,2195228,2195230,both,True
conv_AppleSupport_2195235,2195233,2195231,both,True
conv_AppleSupport_2195235,2195235,2195233,both,True
conv_AppleSupport_2195235,2195231,2195232,both,True
conv_AppleSupport_2195235,2195232,2195234,both,True
conv_AppleSupport_2198637,2198637,2198636,both,True
conv_AppleSupport_2198639,2198639,2198638,both,True
conv_AppleSupport_2199205,2199203,2199201,both,True
conv_AppleSupport_2199205,2199204,2199203,both,True
conv_AppleSupport_2199205,2199201,2199202,both,True
conv_AppleSupport_2199205,2199205,2199204,both,True
conv_AppleSupport_2199210,2199210,2199209,both,True
conv_AppleSupport_2199212,2199212,2199211,both,True
conv_AppleSupport_2199214,2199214,2199213,both,True
conv_AppleSupport_2199216,2199216,2199215,both,True
conv_AppleSupport_2199218,2199218,2199217,both,True
conv_AppleSupport_2199220,2199220,2199219,both,True
conv_AppleSupport_2199222,2199222,2199221,both,True
conv_AppleSupport_2199225,2199225,2199223,both,True
conv_AppleSupport_2199225,2199223,2199224,both,True
conv_AppleSupport_2199227,2199227,2199226,both,True
conv_AppleSupport_2199232,2199230,2199229,both,True
conv_AppleSupport_2199232,2199232,2199230,both,True
conv_AppleSupport_2199234,2199234,2199233,both,True
conv_AppleSupport_2199237,2199237,2199235,both,True
conv_AppleSupport_2199237,2199235,2199236,both,True
conv_AppleSupport_2199240,2199240,2199238,both,True
conv_AppleSupport_2199240,2199238,2199239,both,True
conv_AppleSupport_2199240,2199239,2199241,both,True
conv_AppleSupport_2199244,2199244,2199242,both,True
conv_AppleSupport_2199244,2199242,2199243,both,True
conv_AppleSupport_2199246,2199246,2199245,both,True
conv_AppleSupport_2199248,2199248,2199247,both,True
conv_AppleSupport_2199260,2199260,2199249,both,True
conv_AppleSupport_2199260,2199249,2199250,both,True
conv_AppleSupport_2199260,2199249,2199251,both,True
conv_AppleSupport_2199260,2199249,2199252,both,True
conv_AppleSupport_2199260,2199249,2199253,both,True
conv_AppleSupport_2199260,2199249,2199254,both,True
conv_AppleSupport_2199260,2199249,2199255,both,True
conv_AppleSupport_2199260,2199249,2199256,both,True
conv_AppleSupport_2199260,2199249,2199257,both,True
conv_AppleSupport_2199260,2199249,2199258,both,True
conv_AppleSupport_2199260,2199249,2199259,both,True
conv_AppleSupport_2199260,2199251,2199261,both,True
conv_AppleSupport_2199260,2199252,2199262,both,True
conv_AppleSupport_2199260,2199252,2199263,both,True
conv_AppleSupport_2199260,2199256,2199269,both,True
conv_AppleSupport_2199260,2199258,2199270,both,True
conv_AppleSupport_2199260,2199262,2199264,both,True
conv_AppleSupport_2199260,2199270,2199271,both,True
conv_AppleSupport_2199260,2199264,2199265,both,True
conv_AppleSupport_2199260,2199271,2199272,both,True
conv_AppleSupport_2199260,2199265,2199266,both,True
conv_AppleSupport_2199260,2199272,2199273,both,True
conv_AppleSupport_2199260,2199266,2199267,both,True
conv_AppleSupport_2199260,2199273,2199274,both,True
conv_AppleSupport_2199260,2199267,2199268,both,True
conv_AppleSupport_2199277,2199277,2199275,both,True
conv_AppleSupport_2199277,2199275,2199276,both,True
conv_AppleSupport_2199279,2199279,2199278,both,True
conv_AppleSupport_2199281,2199281,2199280,both,True
conv_AppleSupport_2199283,2199283,2199282,both,True
conv_AppleSupport_2199286,2199286,2199284,both,True
conv_AppleSupport_2199286,2199284,2199285,both,True
conv_AppleSupport_2199286,2199285,2199287,both,True
conv_AppleSupport_2199289,2199289,2199288,both,True
conv_AppleSupport_2199291,2199291,2199290,both,True
conv_AppleSupport_2199348,2199348,2199346,both,True
conv_AppleSupport_2199348,2199346,2199347,both,True
conv_AppleSupport_2199348,2199347,2199349,both,True
conv_AppleSupport_2199661,2199661,2199659,both,True
conv_AppleSupport_2199661,2199659,2199660,both,True
conv_AppleSupport_2202094,2202094,2202093,both,True
conv_AppleSupport_2202096,2202096,2202095,both,True
conv_AppleSupport_2202098,2202098,2202097,both,True
conv_AppleSupport_2202100,2202100,2202099,both,True
conv_AppleSupport_2202102,2202102,2202101,both,True
conv_AppleSupport_2202104,2202104,2202103,both,True
conv_AppleSupport_2202107,2202107,2202105,both,True
conv_AppleSupport_2202107,2202105,2202106,both,True
conv_AppleSupport_2202107,2202106,2202108,both,True
conv_AppleSupport_2202111,2202111,2202109,both,True
conv_AppleSupport_2202111,2202109,2202110,both,True
conv_AppleSupport_2202111,2202110,2202112,both,True
conv_AppleSupport_2202114,2202114,2202113,both,True
conv_AppleSupport_2202117,2202117,2202115,both,True
conv_AppleSupport_2202117,2202115,2202116,both,True
conv_AppleSupport_2202117,2202116,2202118,both,True
conv_AppleSupport_2202120,2202120,2202119,both,True
conv_AppleSupport_2202124,2202124,2202121,both,True
conv_AppleSupport_2202124,2202121,2202122,both,True
conv_AppleSupport_2202124,2202121,2202123,both,True
conv_AppleSupport_2202124,2202123,2202125,both,True
conv_AppleSupport_2202124,2202125,2202126,both,True
conv_AppleSupport_2202124,2202126,2202127,both,True
conv_AppleSupport_2202131,2202131,2202128,both,True
conv_AppleSupport_2202131,2202128,2202129,both,True
conv_AppleSupport_2202131,2202128,2202130,both,True
conv_AppleSupport_2202131,2202130,2202132,both,True
conv_AppleSupport_2202144,2202134,2202133,both,True
conv_AppleSupport_2202144,2202137,2202134,both,True
conv_AppleSupport_2202144,2202138,2202137,both,True
conv_AppleSupport_2202144,2202139,2202138,both,True
conv_AppleSupport_2202144,2202140,2202139,both,True
conv_AppleSupport_2202144,2202141,2202140,both,True
conv_AppleSupport_2202144,2202142,2202141,both,True
conv_AppleSupport_2202144,2202143,2202142,both,True
conv_AppleSupport_2202144,2202144,2202143,both,True
conv_AppleSupport_2202151,2202151,2202149,both,True
conv_AppleSupport_2202151,2202149,2202150,both,True
conv_AppleSupport_2202151,2202150,2202152,both,True
conv_AppleSupport_2202151,2202152,2202153,both,True
conv_AppleSupport_2202155,2202155,2202154,both,True
conv_AppleSupport_2202157,2202157,2202156,both,True
conv_AppleSupport_2202159,2202159,2202158,both,True
conv_AppleSupport_2202169,2202169,2202168,both,True
conv_AppleSupport_2203282,2203282,2203281,both,True
conv_AppleSupport_2205721,2205721,2205720,both,True
conv_AppleSupport_2205723,2205723,2205722,both,True
conv_AppleSupport_2205729,2205729,2205728,both,True
conv_AppleSupport_2205731,2205731,2205730,both,True
conv_AppleSupport_2205733,2205733,2205732,both,True
conv_AppleSupport_2205737,2205735,2205734,both,True
conv_AppleSupport_2205737,2205736,2205735,both,True
conv_AppleSupport_2205737,2205737,2205736,both,True
conv_AppleSupport_2205741,2205739,2205738,both,True
conv_AppleSupport_2205741,2205740,2205739,both,True
conv_AppleSupport_2205741,2205741,2205740,both,True
conv_AppleSupport_2205743,2205743,2205742,both,True
conv_AppleSupport_2205746,2205745,2205744,both,True
conv_AppleSupport_2205746,2205746,2205745,both,True
conv_AppleSupport_2205749,2205749,2205748,both,True
conv_AppleSupport_2205752,2205752,2205750,both,True
conv_AppleSupport_2205752,2205750,2205751,both,True
conv_AppleSupport_2205752,2205751,2205753,both,True
conv_AppleSupport_2205757,2205755,2205754,both,True
conv_AppleSupport_2205757,2205756,2205755,both,True
conv_AppleSupport_2205757,2205757,2205756,both,True
